Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
0,-71.82900124,0,0,-65,0,-65,0,0
0.1,-71.82471909,0,0,-65,0,-65,0,0
0.2,-71.82044579,0,0,-65,0,-65,0,0
0.3,-71.81618133,0,0,-65,0,-65,0,0
0.4,-71.81192568,0,0,-65,0,-65,0,0
0.5,-71.80767883,0,0,-65,0,-65,0,0
0.6,-71.80344077,0,0,-65,0,-65,0,0
0.7,-71.79921149,0,0,-65,0,-65,0,0
0.8,-71.79499097,0,0,-65,0,-65,0,0
0.9,-71.7907792,0,0,-65,0,-65,0,0
1,-71.78657616,0,0,-65,0,-65,0,0
1.1,-71.78238184,0,0,-65,0,-65,0,0
1.2,-71.77819623,0,0,-65,0,-65,0,0
1.3,-71.77401931,0,0,-65,0,-65,0,0
1.4,-71.76985106,0,0,-65,0,-65,0,0
1.5,-71.76569149,0,0,-65,0,-65,0,0
1.6,-71.76154056,0,0,-65,0,-65,0,0
1.7,-71.75739827,0,0,-65,0,-65,0,0
1.8,-71.7532646,0,0,-65,0,-65,0,0
1.9,-71.74913954,0,0,-65,0,-65,0,0
2,-71.74502307,0,0,-65,0,-65,0,0
2.1,-71.74091519,0,0,-65,0,-65,0,0
2.2,-71.73681588,0,0,-65,0,-65,0,0
2.3,-71.73272512,0,0,-65,0,-65,0,0
2.4,-71.7286429,0,0,-65,0,-65,0,0
2.5,-71.7245692,0,0,-65,0,-65,0,0
2.6,-71.72050402,0,0,-65,0,-65,0,0
2.7,-71.71644734,0,0,-65,0,-65,0,0
2.8,-71.71239914,0,0,-65,0,-65,0,0
2.9,-71.70835942,0,0,-65,0,-65,0,0
3,-71.70432815,0,0,-65,0,-65,0,0
3.1,-71.70030533,0,0,-65,0,-65,0,0
3.2,-71.69629094,0,0,-65,0,-65,0,0
3.3,-71.69228496,0,0,-65,0,-65,0,0
3.4,-71.68828739,0,0,-65,0,-65,0,0
3.5,-71.6842982,0,0,-65,0,-65,0,0
3.6,-71.6803174,0,0,-65,0,-65,0,0
3.7,-71.67634495,0,0,-65,0,-65,0,0
3.8,-71.67238086,0,0,-65,0,-65,0,0
3.9,-71.6684251,0,0,-65,0,-65,0,0
4,-71.66447766,0,0,-65,0,-65,0,0
4.1,-71.66053852,0,0,-65,0,-65,0,0
4.2,-71.65660768,0,0,-65,0,-65,0,0
4.3,-71.65268513,0,0,-65,0,-65,0,0
4.4,-71.64877084,0,0,-65,0,-65,0,0
4.5,-71.6448648,0,0,-65,0,-65,0,0
4.6,-71.640967,0,0,-65,0,-65,0,0
4.7,-71.63707743,0,0,-65,0,-65,0,0
4.8,-71.63319607,0,0,-65,0,-65,0,0
4.9,-71.62932292,0,0,-65,0,-65,0,0
5,-71.62545794,0,0,-65,0,-65,0,0
5.1,-71.62160114,0,0,-65,0,-65,0,0
5.2,-71.6177525,0,0,-65,0,-65,0,0
5.3,-71.613912,0,0,-65,0,-65,0,0
5.4,-71.61007964,0,0,-65,0,-65,0,0
5.5,-71.60625539,0,0,-65,0,-65,0,0
5.6,-71.60243925,0,0,-65,0,-65,0,0
5.7,-71.5986312,0,0,-65,0,-65,0,0
5.8,-71.59483123,0,0,-65,0,-65,0,0
5.9,-71.59103932,0,0,-65,0,-65,0,0
6,-71.58725546,0,0,-65,0,-65,0,0
6.1,-71.58347965,0,0,-65,0,-65,0,0
6.2,-71.57971185,0,0,-65,0,-65,0,0
6.3,-71.57595207,0,0,-65,0,-65,0,0
6.4,-71.57220028,0,0,-65,0,-65,0,0
6.5,-71.56845648,0,0,-65,0,-65,0,0
6.6,-71.56472065,0,0,-65,0,-65,0,0
6.7,-71.56099278,0,0,-65,0,-65,0,0
6.8,-71.55727285,0,0,-65,0,-65,0,0
6.9,-71.55356085,0,0,-65,0,-65,0,0
7,-71.54985677,0,0,-65,0,-65,0,0
7.1,-71.54616059,0,0,-65,0,-65,0,0
7.2,-71.54247231,0,0,-65,0,-65,0,0
7.3,-71.5387919,0,0,-65,0,-65,0,0
7.4,-71.53511936,0,0,-65,0,-65,0,0
7.5,-71.53145467,0,0,-65,0,-65,0,0
7.6,-71.52779781,0,0,-65,0,-65,0,0
7.7,-71.52414878,0,0,-65,0,-65,0,0
7.8,-71.52050756,0,0,-65,0,-65,0,0
7.9,-71.51687414,0,0,-65,0,-65,0,0
8,-71.51324851,0,0,-65,0,-65,0,0
8.1,-71.50963064,0,0,-65,0,-65,0,0
8.2,-71.50602054,0,0,-65,0,-65,0,0
8.3,-71.50241818,0,0,-65,0,-65,0,0
8.4,-71.49882355,0,0,-65,0,-65,0,0
8.5,-71.49523665,0,0,-65,0,-65,0,0
8.6,-71.49165744,0,0,-65,0,-65,0,0
8.7,-71.48808593,0,0,-65,0,-65,0,0
8.8,-71.4845221,0,0,-65,0,-65,0,0
8.9,-71.48096594,0,0,-65,0,-65,0,0
9,-71.47741743,0,0,-65,0,-65,0,0
9.1,-71.47387656,0,0,-65,0,-65,0,0
9.2,-71.47034332,0,0,-65,0,-65,0,0
9.3,-71.46681769,0,0,-65,0,-65,0,0
9.4,-71.46329966,0,0,-65,0,-65,0,0
9.5,-71.45978923,0,0,-65,0,-65,0,0
9.6,-71.45628636,0,0,-65,0,-65,0,0
9.7,-71.45279106,0,0,-65,0,-65,0,0
9.8,-71.44930331,0,0,-65,0,-65,0,0
9.9,-71.44582309,0,0,-65,0,-65,0,0
10,-71.4423504,0,0,-65,0,-65,0,0
10.1,-71.43888521,0,0,-65,0,-65,0,0
10.2,-71.43542752,0,0,-65,0,-65,0,0
10.3,-71.43197732,0,0,-65,0,-65,0,0
10.4,-71.42853459,0,0,-65,0,-65,0,0
10.5,-71.42509932,0,0,-65,0,-65,0,0
10.6,-71.42167149,0,0,-65,0,-65,0,0
10.7,-71.41825109,0,0,-65,0,-65,0,0
10.8,-71.41483811,0,0,-65,0,-65,0,0
10.9,-71.41143254,0,0,-65,0,-65,0,0
11,-71.40803437,0,0,-65,0,-65,0,0
11.1,-71.40464357,0,0,-65,0,-65,0,0
11.2,-71.40126014,0,0,-65,0,-65,0,0
11.3,-71.39788407,0,0,-65,0,-65,0,0
11.4,-71.39451534,0,0,-65,0,-65,0,0
11.5,-71.39115394,0,0,-65,0,-65,0,0
11.6,-71.38779985,0,0,-65,0,-65,0,0
11.7,-71.38445307,0,0,-65,0,-65,0,0
11.8,-71.38111358,0,0,-65,0,-65,0,0
11.9,-71.37778137,0,0,-65,0,-65,0,0
12,-71.37445642,0,0,-65,0,-65,0,0
12.1,-71.37113873,0,0,-65,0,-65,0,0
12.2,-71.36782827,0,0,-65,0,-65,0,0
12.3,-71.36452504,0,0,-65,0,-65,0,0
12.4,-71.36122903,0,0,-65,0,-65,0,0
12.5,-71.35794022,0,0,-65,0,-65,0,0
12.6,-71.3546586,0,0,-65,0,-65,0,0
12.7,-71.35138415,0,0,-65,0,-65,0,0
12.8,-71.34811687,0,0,-65,0,-65,0,0
12.9,-71.34485674,0,0,-65,0,-65,0,0
13,-71.34160375,0,0,-65,0,-65,0,0
13.1,-71.33835788,0,0,-65,0,-65,0,0
13.2,-71.33511912,0,0,-65,0,-65,0,0
13.3,-71.33188747,0,0,-65,0,-65,0,0
13.4,-71.3286629,0,0,-65,0,-65,0,0
13.5,-71.32544541,0,0,-65,0,-65,0,0
13.6,-71.32223498,0,0,-65,0,-65,0,0
13.7,-71.31903161,0,0,-65,0,-65,0,0
13.8,-71.31583526,0,0,-65,0,-65,0,0
13.9,-71.31264595,0,0,-65,0,-65,0,0
14,-71.30946364,0,0,-65,0,-65,0,0
14.1,-71.30628834,0,0,-65,0,-65,0,0
14.2,-71.30312002,0,0,-65,0,-65,0,0
14.3,-71.29995868,0,0,-65,0,-65,0,0
14.4,-71.2968043,0,0,-65,0,-65,0,0
14.5,-71.29365687,0,0,-65,0,-65,0,0
14.6,-71.29051638,0,0,-65,0,-65,0,0
14.7,-71.28738281,0,0,-65,0,-65,0,0
14.8,-71.28425616,0,0,-65,0,-65,0,0
14.9,-71.28113641,0,0,-65,0,-65,0,0
15,-71.27802354,0,0,-65,0,-65,0,0
15.1,-71.27491755,0,0,-65,0,-65,0,0
15.2,-71.27181842,0,0,-65,0,-65,0,0
15.3,-71.26872614,0,0,-65,0,-65,0,0
15.4,-71.2656407,0,0,-65,0,-65,0,0
15.5,-71.26256209,0,0,-65,0,-65,0,0
15.6,-71.25949028,0,0,-65,0,-65,0,0
15.7,-71.25642528,0,0,-65,0,-65,0,0
15.8,-71.25336707,0,0,-65,0,-65,0,0
15.9,-71.25031564,0,0,-65,0,-65,0,0
16,-71.24727097,0,0,-65,0,-65,0,0
16.1,-71.24423305,0,0,-65,0,-65,0,0
16.2,-71.24120187,0,0,-65,0,-65,0,0
16.3,-71.23817742,0,0,-65,0,-65,0,0
16.4,-71.23515968,0,0,-65,0,-65,0,0
16.5,-71.23214865,0,0,-65,0,-65,0,0
16.6,-71.2291443,0,0,-65,0,-65,0,0
16.7,-71.22614664,0,0,-65,0,-65,0,0
16.8,-71.22315564,0,0,-65,0,-65,0,0
16.9,-71.2201713,0,0,-65,0,-65,0,0
17,-71.21719359,0,0,-65,0,-65,0,0
17.1,-71.21422252,0,0,-65,0,-65,0,0
17.2,-71.21125806,0,0,-65,0,-65,0,0
17.3,-71.20830021,0,0,-65,0,-65,0,0
17.4,-71.20534896,0,0,-65,0,-65,0,0
17.5,-71.20240428,0,0,-65,0,-65,0,0
17.6,-71.19946618,0,0,-65,0,-65,0,0
17.7,-71.19653463,0,0,-65,0,-65,0,0
17.8,-71.19360962,0,0,-65,0,-65,0,0
17.9,-71.19069115,0,0,-65,0,-65,0,0
18,-71.1877792,0,0,-65,0,-65,0,0
18.1,-71.18487376,0,0,-65,0,-65,0,0
18.2,-71.18197481,0,0,-65,0,-65,0,0
18.3,-71.17908235,0,0,-65,0,-65,0,0
18.4,-71.17619637,0,0,-65,0,-65,0,0
18.5,-71.17331684,0,0,-65,0,-65,0,0
18.6,-71.17044376,0,0,-65,0,-65,0,0
18.7,-71.16757712,0,0,-65,0,-65,0,0
18.8,-71.16471691,0,0,-65,0,-65,0,0
18.9,-71.1618631,0,0,-65,0,-65,0,0
19,-71.1590157,0,0,-65,0,-65,0,0
19.1,-71.15617469,0,0,-65,0,-65,0,0
19.2,-71.15334005,0,0,-65,0,-65,0,0
19.3,-71.15051178,0,0,-65,0,-65,0,0
19.4,-71.14768987,0,0,-65,0,-65,0,0
19.5,-71.14487429,0,0,-65,0,-65,0,0
19.6,-71.14206505,0,0,-65,0,-65,0,0
19.7,-71.13926212,0,0,-65,0,-65,0,0
19.8,-71.1364655,0,0,-65,0,-65,0,0
19.9,-71.13367517,0,0,-65,0,-65,0,0
20,-71.13089113,0,0,-65,0,-65,0,0
20.1,-71.12811336,0,0,-65,0,-65,0,0
20.2,-71.12534185,0,0,-65,0,-65,0,0
20.3,-71.12257658,0,0,-65,0,-65,0,0
20.4,-71.11981755,0,0,-65,0,-65,0,0
20.5,-71.11706474,0,0,-65,0,-65,0,0
20.6,-71.11431815,0,0,-65,0,-65,0,0
20.7,-71.11157775,0,0,-65,0,-65,0,0
20.8,-71.10884355,0,0,-65,0,-65,0,0
20.9,-71.10611552,0,0,-65,0,-65,0,0
21,-71.10339366,0,0,-65,0,-65,0,0
21.1,-71.10067795,0,0,-65,0,-65,0,0
21.2,-71.09796838,0,0,-65,0,-65,0,0
21.3,-71.09526495,0,0,-65,0,-65,0,0
21.4,-71.09256763,0,0,-65,0,-65,0,0
21.5,-71.08987642,0,0,-65,0,-65,0,0
21.6,-71.08719131,0,0,-65,0,-65,0,0
21.7,-71.08451228,0,0,-65,0,-65,0,0
21.8,-71.08183932,0,0,-65,0,-65,0,0
21.9,-71.07917243,0,0,-65,0,-65,0,0
22,-71.07651158,0,0,-65,0,-65,0,0
22.1,-71.07385678,0,0,-65,0,-65,0,0
22.2,-71.07120799,0,0,-65,0,-65,0,0
22.3,-71.06856523,0,0,-65,0,-65,0,0
22.4,-71.06592847,0,0,-65,0,-65,0,0
22.5,-71.0632977,0,0,-65,0,-65,0,0
22.6,-71.06067291,0,0,-65,0,-65,0,0
22.7,-71.05805409,0,0,-65,0,-65,0,0
22.8,-71.05544123,0,0,-65,0,-65,0,0
22.9,-71.05283431,0,0,-65,0,-65,0,0
23,-71.05023333,0,0,-65,0,-65,0,0
23.1,-71.04763828,0,0,-65,0,-65,0,0
23.2,-71.04504913,0,0,-65,0,-65,0,0
23.3,-71.04246589,0,0,-65,0,-65,0,0
23.4,-71.03988854,0,0,-65,0,-65,0,0
23.5,-71.03731706,0,0,-65,0,-65,0,0
23.6,-71.03475145,0,0,-65,0,-65,0,0
23.7,-71.0321917,0,0,-65,0,-65,0,0
23.8,-71.02963779,0,0,-65,0,-65,0,0
23.9,-71.02708972,0,0,-65,0,-65,0,0
24,-71.02454747,0,0,-65,0,-65,0,0
24.1,-71.02201103,0,0,-65,0,-65,0,0
24.2,-71.01948039,0,0,-65,0,-65,0,0
24.3,-71.01695553,0,0,-65,0,-65,0,0
24.4,-71.01443646,0,0,-65,0,-65,0,0
24.5,-71.01192315,0,0,-65,0,-65,0,0
24.6,-71.00941559,0,0,-65,0,-65,0,0
24.7,-71.00691378,0,0,-65,0,-65,0,0
24.8,-71.0044177,0,0,-65,0,-65,0,0
24.9,-71.00192734,0,0,-65,0,-65,0,0
25,-70.99944269,0,0,-65,0,-65,0,0
25.1,-70.99696374,0,0,-65,0,-65,0,0
25.2,-70.99449048,0,0,-65,0,-65,0,0
25.3,-70.9920229,0,0,-65,0,-65,0,0
25.4,-70.98956098,0,0,-65,0,-65,0,0
25.5,-70.98710472,0,0,-65,0,-65,0,0
25.6,-70.9846541,0,0,-65,0,-65,0,0
25.7,-70.98220911,0,0,-65,0,-65,0,0
25.8,-70.97976975,0,0,-65,0,-65,0,0
25.9,-70.97733599,0,0,-65,0,-65,0,0
26,-70.97490784,0,0,-65,0,-65,0,0
26.1,-70.97248528,0,0,-65,0,-65,0,0
26.2,-70.97006829,0,0,-65,0,-65,0,0
26.3,-70.96765687,0,0,-65,0,-65,0,0
26.4,-70.965251,0,0,-65,0,-65,0,0
26.5,-70.96285068,0,0,-65,0,-65,0,0
26.6,-70.9604559,0,0,-65,0,-65,0,0
26.7,-70.95806664,0,0,-65,0,-65,0,0
26.8,-70.95568289,0,0,-65,0,-65,0,0
26.9,-70.95330464,0,0,-65,0,-65,0,0
27,-70.95093188,0,0,-65,0,-65,0,0
27.1,-70.94856461,0,0,-65,0,-65,0,0
27.2,-70.9462028,0,0,-65,0,-65,0,0
27.3,-70.94384645,0,0,-65,0,-65,0,0
27.4,-70.94149555,0,0,-65,0,-65,0,0
27.5,-70.93915008,0,0,-65,0,-65,0,0
27.6,-70.93681004,0,0,-65,0,-65,0,0
27.7,-70.93447542,0,0,-65,0,-65,0,0
27.8,-70.9321462,0,0,-65,0,-65,0,0
27.9,-70.92982237,0,0,-65,0,-65,0,0
28,-70.92750393,0,0,-65,0,-65,0,0
28.1,-70.92519086,0,0,-65,0,-65,0,0
28.2,-70.92288315,0,0,-65,0,-65,0,0
28.3,-70.9205808,0,0,-65,0,-65,0,0
28.4,-70.91828378,0,0,-65,0,-65,0,0
28.5,-70.91599209,0,0,-65,0,-65,0,0
28.6,-70.91370572,0,0,-65,0,-65,0,0
28.7,-70.91142467,0,0,-65,0,-65,0,0
28.8,-70.9091489,0,0,-65,0,-65,0,0
28.9,-70.90687843,0,0,-65,0,-65,0,0
29,-70.90461323,0,0,-65,0,-65,0,0
29.1,-70.9023533,0,0,-65,0,-65,0,0
29.2,-70.90009863,0,0,-65,0,-65,0,0
29.3,-70.8978492,0,0,-65,0,-65,0,0
29.4,-70.89560501,0,0,-65,0,-65,0,0
29.5,-70.89336604,0,0,-65,0,-65,0,0
29.6,-70.89113228,0,0,-65,0,-65,0,0
29.7,-70.88890373,0,0,-65,0,-65,0,0
29.8,-70.88668037,0,0,-65,0,-65,0,0
29.9,-70.88446219,0,0,-65,0,-65,0,0
30,-70.88224919,0,0,-65,0,-65,0,0
30.1,-70.88004134,0,0,-65,0,-65,0,0
30.2,-70.87783865,0,0,-65,0,-65,0,0
30.3,-70.8756411,0,0,-65,0,-65,0,0
30.4,-70.87344868,0,0,-65,0,-65,0,0
30.5,-70.87126138,0,0,-65,0,-65,0,0
30.6,-70.86907919,0,0,-65,0,-65,0,0
30.7,-70.8669021,0,0,-65,0,-65,0,0
30.8,-70.86473009,0,0,-65,0,-65,0,0
30.9,-70.86256317,0,0,-65,0,-65,0,0
31,-70.86040132,0,0,-65,0,-65,0,0
31.1,-70.85824452,0,0,-65,0,-65,0,0
31.2,-70.85609277,0,0,-65,0,-65,0,0
31.3,-70.85394606,0,0,-65,0,-65,0,0
31.4,-70.85180438,0,0,-65,0,-65,0,0
31.5,-70.84966772,0,0,-65,0,-65,0,0
31.6,-70.84753606,0,0,-65,0,-65,0,0
31.7,-70.8454094,0,0,-65,0,-65,0,0
31.8,-70.84328772,0,0,-65,0,-65,0,0
31.9,-70.84117103,0,0,-65,0,-65,0,0
32,-70.8390593,0,0,-65,0,-65,0,0
32.1,-70.83695253,0,0,-65,0,-65,0,0
32.2,-70.8348507,0,0,-65,0,-65,0,0
32.3,-70.83275381,0,0,-65,0,-65,0,0
32.4,-70.83066184,0,0,-65,0,-65,0,0
32.5,-70.8285748,0,0,-65,0,-65,0,0
32.6,-70.82649266,0,0,-65,0,-65,0,0
32.7,-70.82441541,0,0,-65,0,-65,0,0
32.8,-70.82234305,0,0,-65,0,-65,0,0
32.9,-70.82027557,0,0,-65,0,-65,0,0
33,-70.81821295,0,0,-65,0,-65,0,0
33.1,-70.81615519,0,0,-65,0,-65,0,0
33.2,-70.81410227,0,0,-65,0,-65,0,0
33.3,-70.8120542,0,0,-65,0,-65,0,0
33.4,-70.81001094,0,0,-65,0,-65,0,0
33.5,-70.80797251,0,0,-65,0,-65,0,0
33.6,-70.80593888,0,0,-65,0,-65,0,0
33.7,-70.80391005,0,0,-65,0,-65,0,0
33.8,-70.801886,0,0,-65,0,-65,0,0
33.9,-70.79986673,0,0,-65,0,-65,0,0
34,-70.79785223,0,0,-65,0,-65,0,0
34.1,-70.79584248,0,0,-65,0,-65,0,0
34.2,-70.79383749,0,0,-65,0,-65,0,0
34.3,-70.79183723,0,0,-65,0,-65,0,0
34.4,-70.78984169,0,0,-65,0,-65,0,0
34.5,-70.78785088,0,0,-65,0,-65,0,0
34.6,-70.78586477,0,0,-65,0,-65,0,0
34.7,-70.78388337,0,0,-65,0,-65,0,0
34.8,-70.78190665,0,0,-65,0,-65,0,0
34.9,-70.77993461,0,0,-65,0,-65,0,0
35,-70.77796724,0,0,-65,0,-65,0,0
35.1,-70.77600453,0,0,-65,0,-65,0,0
35.2,-70.77404646,0,0,-65,0,-65,0,0
35.3,-70.77209304,0,0,-65,0,-65,0,0
35.4,-70.77014425,0,0,-65,0,-65,0,0
35.5,-70.76820008,0,0,-65,0,-65,0,0
35.6,-70.76626053,0,0,-65,0,-65,0,0
35.7,-70.76432557,0,0,-65,0,-65,0,0
35.8,-70.76239521,0,0,-65,0,-65,0,0
35.9,-70.76046943,0,0,-65,0,-65,0,0
36,-70.75854822,0,0,-65,0,-65,0,0
36.1,-70.75663157,0,0,-65,0,-65,0,0
36.2,-70.75471948,0,0,-65,0,-65,0,0
36.3,-70.75281194,0,0,-65,0,-65,0,0
36.4,-70.75090893,0,0,-65,0,-65,0,0
36.5,-70.74901044,0,0,-65,0,-65,0,0
36.6,-70.74711647,0,0,-65,0,-65,0,0
36.7,-70.74522701,0,0,-65,0,-65,0,0
36.8,-70.74334204,0,0,-65,0,-65,0,0
36.9,-70.74146156,0,0,-65,0,-65,0,0
37,-70.73958556,0,0,-65,0,-65,0,0
37.1,-70.73771403,0,0,-65,0,-65,0,0
37.2,-70.73584696,0,0,-65,0,-65,0,0
37.3,-70.73398434,0,0,-65,0,-65,0,0
37.4,-70.73212616,0,0,-65,0,-65,0,0
37.5,-70.73027241,0,0,-65,0,-65,0,0
37.6,-70.72842308,0,0,-65,0,-65,0,0
37.7,-70.72657817,0,0,-65,0,-65,0,0
37.8,-70.72473766,0,0,-65,0,-65,0,0
37.9,-70.72290154,0,0,-65,0,-65,0,0
38,-70.72106981,0,0,-65,0,-65,0,0
38.1,-70.71924245,0,0,-65,0,-65,0,0
38.2,-70.71741946,0,0,-65,0,-65,0,0
38.3,-70.71560083,0,0,-65,0,-65,0,0
38.4,-70.71378654,0,0,-65,0,-65,0,0
38.5,-70.71197659,0,0,-65,0,-65,0,0
38.6,-70.71017098,0,0,-65,0,-65,0,0
38.7,-70.70836968,0,0,-65,0,-65,0,0
38.8,-70.7065727,0,0,-65,0,-65,0,0
38.9,-70.70478001,0,0,-65,0,-65,0,0
39,-70.70299162,0,0,-65,0,-65,0,0
39.1,-70.70120752,0,0,-65,0,-65,0,0
39.2,-70.69942768,0,0,-65,0,-65,0,0
39.3,-70.69765212,0,0,-65,0,-65,0,0
39.4,-70.69588081,0,0,-65,0,-65,0,0
39.5,-70.69411374,0,0,-65,0,-65,0,0
39.6,-70.69235092,0,0,-65,0,-65,0,0
39.7,-70.69059233,0,0,-65,0,-65,0,0
39.8,-70.68883795,0,0,-65,0,-65,0,0
39.9,-70.68708779,0,0,-65,0,-65,0,0
40,-70.68534183,0,0,-65,0,-65,0,0
40.1,-70.68360006,0,0,-65,0,-65,0,0
40.2,-70.68186248,0,0,-65,0,-65,0,0
40.3,-70.68012907,0,0,-65,0,-65,0,0
40.4,-70.67839983,0,0,-65,0,-65,0,0
40.5,-70.67667475,0,0,-65,0,-65,0,0
40.6,-70.67495382,0,0,-65,0,-65,0,0
40.7,-70.67323702,0,0,-65,0,-65,0,0
40.8,-70.67152436,0,0,-65,0,-65,0,0
40.9,-70.66981582,0,0,-65,0,-65,0,0
41,-70.66811139,0,0,-65,0,-65,0,0
41.1,-70.66641107,0,0,-65,0,-65,0,0
41.2,-70.66471484,0,0,-65,0,-65,0,0
41.3,-70.6630227,0,0,-65,0,-65,0,0
41.4,-70.66133464,0,0,-65,0,-65,0,0
41.5,-70.65965065,0,0,-65,0,-65,0,0
41.6,-70.65797072,0,0,-65,0,-65,0,0
41.7,-70.65629484,0,0,-65,0,-65,0,0
41.8,-70.654623,0,0,-65,0,-65,0,0
41.9,-70.6529552,0,0,-65,0,-65,0,0
42,-70.65129142,0,0,-65,0,-65,0,0
42.1,-70.64963166,0,0,-65,0,-65,0,0
42.2,-70.64797591,0,0,-65,0,-65,0,0
42.3,-70.64632415,0,0,-65,0,-65,0,0
42.4,-70.64467639,0,0,-65,0,-65,0,0
42.5,-70.64303261,0,0,-65,0,-65,0,0
42.6,-70.64139281,0,0,-65,0,-65,0,0
42.7,-70.63975697,0,0,-65,0,-65,0,0
42.8,-70.63812509,0,0,-65,0,-65,0,0
42.9,-70.63649715,0,0,-65,0,-65,0,0
43,-70.63487316,0,0,-65,0,-65,0,0
43.1,-70.63325309,0,0,-65,0,-65,0,0
43.2,-70.63163695,0,0,-65,0,-65,0,0
43.3,-70.63002472,0,0,-65,0,-65,0,0
43.4,-70.6284164,0,0,-65,0,-65,0,0
43.5,-70.62681197,0,0,-65,0,-65,0,0
43.6,-70.62521143,0,0,-65,0,-65,0,0
43.7,-70.62361478,0,0,-65,0,-65,0,0
43.8,-70.62202199,0,0,-65,0,-65,0,0
43.9,-70.62043307,0,0,-65,0,-65,0,0
44,-70.618848,0,0,-65,0,-65,0,0
44.1,-70.61726677,0,0,-65,0,-65,0,0
44.2,-70.61568939,0,0,-65,0,-65,0,0
44.3,-70.61411584,0,0,-65,0,-65,0,0
44.4,-70.6125461,0,0,-65,0,-65,0,0
44.5,-70.61098018,0,0,-65,0,-65,0,0
44.6,-70.60941806,0,0,-65,0,-65,0,0
44.7,-70.60785974,0,0,-65,0,-65,0,0
44.8,-70.60630521,0,0,-65,0,-65,0,0
44.9,-70.60475446,0,0,-65,0,-65,0,0
45,-70.60320748,0,0,-65,0,-65,0,0
45.1,-70.60166426,0,0,-65,0,-65,0,0
45.2,-70.60012479,0,0,-65,0,-65,0,0
45.3,-70.59858907,0,0,-65,0,-65,0,0
45.4,-70.5970571,0,0,-65,0,-65,0,0
45.5,-70.59552885,0,0,-65,0,-65,0,0
45.6,-70.59400432,0,0,-65,0,-65,0,0
45.7,-70.5924835,0,0,-65,0,-65,0,0
45.8,-70.5909664,0,0,-65,0,-65,0,0
45.9,-70.58945299,0,0,-65,0,-65,0,0
46,-70.58794326,0,0,-65,0,-65,0,0
46.1,-70.58643722,0,0,-65,0,-65,0,0
46.2,-70.58493486,0,0,-65,0,-65,0,0
46.3,-70.58343616,0,0,-65,0,-65,0,0
46.4,-70.58194111,0,0,-65,0,-65,0,0
46.5,-70.58044971,0,0,-65,0,-65,0,0
46.6,-70.57896196,0,0,-65,0,-65,0,0
46.7,-70.57747783,0,0,-65,0,-65,0,0
46.8,-70.57599734,0,0,-65,0,-65,0,0
46.9,-70.57452045,0,0,-65,0,-65,0,0
47,-70.57304718,0,0,-65,0,-65,0,0
47.1,-70.57157751,0,0,-65,0,-65,0,0
47.2,-70.57011143,0,0,-65,0,-65,0,0
47.3,-70.56864894,0,0,-65,0,-65,0,0
47.4,-70.56719002,0,0,-65,0,-65,0,0
47.5,-70.56573467,0,0,-65,0,-65,0,0
47.6,-70.56428288,0,0,-65,0,-65,0,0
47.7,-70.56283465,0,0,-65,0,-65,0,0
47.8,-70.56138996,0,0,-65,0,-65,0,0
47.9,-70.5599488,0,0,-65,0,-65,0,0
48,-70.55851118,0,0,-65,0,-65,0,0
48.1,-70.55707708,0,0,-65,0,-65,0,0
48.2,-70.55564649,0,0,-65,0,-65,0,0
48.3,-70.55421941,0,0,-65,0,-65,0,0
48.4,-70.55279583,0,0,-65,0,-65,0,0
48.5,-70.55137574,0,0,-65,0,-65,0,0
48.6,-70.54995913,0,0,-65,0,-65,0,0
48.7,-70.54854599,0,0,-65,0,-65,0,0
48.8,-70.54713632,0,0,-65,0,-65,0,0
48.9,-70.54573012,0,0,-65,0,-65,0,0
49,-70.54432736,0,0,-65,0,-65,0,0
49.1,-70.54292805,0,0,-65,0,-65,0,0
49.2,-70.54153217,0,0,-65,0,-65,0,0
49.3,-70.54013972,0,0,-65,0,-65,0,0
49.4,-70.53875069,0,0,-65,0,-65,0,0
49.5,-70.53736508,0,0,-65,0,-65,0,0
49.6,-70.53598287,0,0,-65,0,-65,0,0
49.7,-70.53460406,0,0,-65,0,-65,0,0
49.8,-70.53322864,0,0,-65,0,-65,0,0
49.9,-70.53185661,0,0,-65,0,-65,0,0
50,-70.53048794,0,0,-65,0,-65,0,0
50.1,-70.52912265,0,0,-65,0,-65,0,0
50.2,-70.52776072,0,0,-65,0,-65,0,0
50.3,-70.52640214,0,0,-65,0,-65,0,0
50.4,-70.5250469,0,0,-65,0,-65,0,0
50.5,-70.523695,0,0,-65,0,-65,0,0
50.6,-70.52234643,0,0,-65,0,-65,0,0
50.7,-70.52100119,0,0,-65,0,-65,0,0
50.8,-70.51965926,0,0,-65,0,-65,0,0
50.9,-70.51832063,0,0,-65,0,-65,0,0
51,-70.51698531,0,0,-65,0,-65,0,0
51.1,-70.51565328,0,0,-65,0,-65,0,0
51.2,-70.51432454,0,0,-65,0,-65,0,0
51.3,-70.51299907,0,0,-65,0,-65,0,0
51.4,-70.51167687,0,0,-65,0,-65,0,0
51.5,-70.51035794,0,0,-65,0,-65,0,0
51.6,-70.50904226,0,0,-65,0,-65,0,0
51.7,-70.50772983,0,0,-65,0,-65,0,0
