Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
0,-71.17933599,0,0,-65,0,-65,0,0
0.1,-71.17644943,0,0,-65,0,-65,0,0
0.2,-71.17356934,0,0,-65,0,-65,0,0
0.3,-71.1706957,0,0,-65,0,-65,0,0
0.4,-71.16782849,0,0,-65,0,-65,0,0
0.5,-71.16496771,0,0,-65,0,-65,0,0
0.6,-71.16211335,0,0,-65,0,-65,0,0
0.7,-71.15926538,0,0,-65,0,-65,0,0
0.8,-71.15642381,0,0,-65,0,-65,0,0
0.9,-71.15358862,0,0,-65,0,-65,0,0
1,-71.15075979,0,0,-65,0,-65,0,0
1.1,-71.14793732,0,0,-65,0,-65,0,0
1.2,-71.14512118,0,0,-65,0,-65,0,0
1.3,-71.14231138,0,0,-65,0,-65,0,0
1.4,-71.1395079,0,0,-65,0,-65,0,0
1.5,-71.13671073,0,0,-65,0,-65,0,0
1.6,-71.13391985,0,0,-65,0,-65,0,0
1.7,-71.13113526,0,0,-65,0,-65,0,0
1.8,-71.12835694,0,0,-65,0,-65,0,0
1.9,-71.12558487,0,0,-65,0,-65,0,0
2,-71.12281906,0,0,-65,0,-65,0,0
2.1,-71.12005948,0,0,-65,0,-65,0,0
2.2,-71.11730613,0,0,-65,0,-65,0,0
2.3,-71.11455899,0,0,-65,0,-65,0,0
2.4,-71.11181805,0,0,-65,0,-65,0,0
2.5,-71.10908331,0,0,-65,0,-65,0,0
2.6,-71.10635474,0,0,-65,0,-65,0,0
2.7,-71.10363233,0,0,-65,0,-65,0,0
2.8,-71.10091608,0,0,-65,0,-65,0,0
2.9,-71.09820598,0,0,-65,0,-65,0,0
3,-71.09550201,0,0,-65,0,-65,0,0
3.1,-71.09280415,0,0,-65,0,-65,0,0
3.2,-71.09011241,0,0,-65,0,-65,0,0
3.3,-71.08742676,0,0,-65,0,-65,0,0
3.4,-71.0847472,0,0,-65,0,-65,0,0
3.5,-71.08207371,0,0,-65,0,-65,0,0
3.6,-71.07940628,0,0,-65,0,-65,0,0
3.7,-71.0767449,0,0,-65,0,-65,0,0
3.8,-71.07408957,0,0,-65,0,-65,0,0
3.9,-71.07144026,0,0,-65,0,-65,0,0
4,-71.06879696,0,0,-65,0,-65,0,0
4.1,-71.06615968,0,0,-65,0,-65,0,0
4.2,-71.06352838,0,0,-65,0,-65,0,0
4.3,-71.06090307,0,0,-65,0,-65,0,0
4.4,-71.05828372,0,0,-65,0,-65,0,0
4.5,-71.05567034,0,0,-65,0,-65,0,0
4.6,-71.0530629,0,0,-65,0,-65,0,0
4.7,-71.0504614,0,0,-65,0,-65,0,0
4.8,-71.04786583,0,0,-65,0,-65,0,0
4.9,-71.04527616,0,0,-65,0,-65,0,0
5,-71.0426924,0,0,-65,0,-65,0,0
5.1,-71.04011454,0,0,-65,0,-65,0,0
5.2,-71.03754254,0,0,-65,0,-65,0,0
5.3,-71.03497642,0,0,-65,0,-65,0,0
5.4,-71.03241616,0,0,-65,0,-65,0,0
5.5,-71.02986174,0,0,-65,0,-65,0,0
5.6,-71.02731315,0,0,-65,0,-65,0,0
5.7,-71.02477039,0,0,-65,0,-65,0,0
5.8,-71.02223344,0,0,-65,0,-65,0,0
5.9,-71.01970229,0,0,-65,0,-65,0,0
6,-71.01717693,0,0,-65,0,-65,0,0
6.1,-71.01465734,0,0,-65,0,-65,0,0
6.2,-71.01214353,0,0,-65,0,-65,0,0
6.3,-71.00963547,0,0,-65,0,-65,0,0
6.4,-71.00713315,0,0,-65,0,-65,0,0
6.5,-71.00463657,0,0,-65,0,-65,0,0
6.6,-71.00214571,0,0,-65,0,-65,0,0
6.7,-70.99966056,0,0,-65,0,-65,0,0
6.8,-70.99718111,0,0,-65,0,-65,0,0
6.9,-70.99470735,0,0,-65,0,-65,0,0
7,-70.99223927,0,0,-65,0,-65,0,0
7.1,-70.98977686,0,0,-65,0,-65,0,0
7.2,-70.9873201,0,0,-65,0,-65,0,0
7.3,-70.98486898,0,0,-65,0,-65,0,0
7.4,-70.9824235,0,0,-65,0,-65,0,0
7.5,-70.97998365,0,0,-65,0,-65,0,0
7.6,-70.9775494,0,0,-65,0,-65,0,0
7.7,-70.97512076,0,0,-65,0,-65,0,0
7.8,-70.9726977,0,0,-65,0,-65,0,0
7.9,-70.97028022,0,0,-65,0,-65,0,0
8,-70.96786831,0,0,-65,0,-65,0,0
8.1,-70.96546196,0,0,-65,0,-65,0,0
8.2,-70.96306116,0,0,-65,0,-65,0,0
8.3,-70.96066589,0,0,-65,0,-65,0,0
8.4,-70.95827614,0,0,-65,0,-65,0,0
8.5,-70.95589191,0,0,-65,0,-65,0,0
8.6,-70.95351318,0,0,-65,0,-65,0,0
8.7,-70.95113994,0,0,-65,0,-65,0,0
8.8,-70.94877218,0,0,-65,0,-65,0,0
8.9,-70.94640989,0,0,-65,0,-65,0,0
9,-70.94405307,0,0,-65,0,-65,0,0
9.1,-70.94170169,0,0,-65,0,-65,0,0
9.2,-70.93935574,0,0,-65,0,-65,0,0
9.3,-70.93701523,0,0,-65,0,-65,0,0
9.4,-70.93468013,0,0,-65,0,-65,0,0
9.5,-70.93235044,0,0,-65,0,-65,0,0
9.6,-70.93002614,0,0,-65,0,-65,0,0
9.7,-70.92770722,0,0,-65,0,-65,0,0
9.8,-70.92539368,0,0,-65,0,-65,0,0
9.9,-70.9230855,0,0,-65,0,-65,0,0
10,-70.92078268,0,0,-65,0,-65,0,0
10.1,-70.91848519,0,0,-65,0,-65,0,0
10.2,-70.91619304,0,0,-65,0,-65,0,0
10.3,-70.9139062,0,0,-65,0,-65,0,0
10.4,-70.91162468,0,0,-65,0,-65,0,0
10.5,-70.90934845,0,0,-65,0,-65,0,0
10.6,-70.90707752,0,0,-65,0,-65,0,0
10.7,-70.90481186,0,0,-65,0,-65,0,0
10.8,-70.90255147,0,0,-65,0,-65,0,0
10.9,-70.90029633,0,0,-65,0,-65,0,0
11,-70.89804644,0,0,-65,0,-65,0,0
11.1,-70.89580179,0,0,-65,0,-65,0,0
11.2,-70.89356236,0,0,-65,0,-65,0,0
11.3,-70.89132815,0,0,-65,0,-65,0,0
11.4,-70.88909914,0,0,-65,0,-65,0,0
11.5,-70.88687532,0,0,-65,0,-65,0,0
11.6,-70.88465669,0,0,-65,0,-65,0,0
11.7,-70.88244323,0,0,-65,0,-65,0,0
11.8,-70.88023494,0,0,-65,0,-65,0,0
11.9,-70.87803179,0,0,-65,0,-65,0,0
12,-70.87583379,0,0,-65,0,-65,0,0
12.1,-70.87364092,0,0,-65,0,-65,0,0
12.2,-70.87145317,0,0,-65,0,-65,0,0
12.3,-70.86927053,0,0,-65,0,-65,0,0
12.4,-70.86709299,0,0,-65,0,-65,0,0
12.5,-70.86492054,0,0,-65,0,-65,0,0
12.6,-70.86275318,0,0,-65,0,-65,0,0
12.7,-70.86059088,0,0,-65,0,-65,0,0
12.8,-70.85843364,0,0,-65,0,-65,0,0
12.9,-70.85628145,0,0,-65,0,-65,0,0
13,-70.85413429,0,0,-65,0,-65,0,0
13.1,-70.85199217,0,0,-65,0,-65,0,0
13.2,-70.84985507,0,0,-65,0,-65,0,0
13.3,-70.84772297,0,0,-65,0,-65,0,0
13.4,-70.84559587,0,0,-65,0,-65,0,0
13.5,-70.84347376,0,0,-65,0,-65,0,0
13.6,-70.84135663,0,0,-65,0,-65,0,0
13.7,-70.83924446,0,0,-65,0,-65,0,0
13.8,-70.83713726,0,0,-65,0,-65,0,0
13.9,-70.835035,0,0,-65,0,-65,0,0
14,-70.83293767,0,0,-65,0,-65,0,0
14.1,-70.83084528,0,0,-65,0,-65,0,0
14.2,-70.8287578,0,0,-65,0,-65,0,0
14.3,-70.82667523,0,0,-65,0,-65,0,0
14.4,-70.82459755,0,0,-65,0,-65,0,0
14.5,-70.82252476,0,0,-65,0,-65,0,0
14.6,-70.82045685,0,0,-65,0,-65,0,0
14.7,-70.81839381,0,0,-65,0,-65,0,0
14.8,-70.81633562,0,0,-65,0,-65,0,0
14.9,-70.81428228,0,0,-65,0,-65,0,0
15,-70.81223378,0,0,-65,0,-65,0,0
15.1,-70.8101901,0,0,-65,0,-65,0,0
15.2,-70.80815124,0,0,-65,0,-65,0,0
15.3,-70.80611719,0,0,-65,0,-65,0,0
15.4,-70.80408794,0,0,-65,0,-65,0,0
15.5,-70.80206347,0,0,-65,0,-65,0,0
15.6,-70.80004379,0,0,-65,0,-65,0,0
15.7,-70.79802887,0,0,-65,0,-65,0,0
15.8,-70.7960187,0,0,-65,0,-65,0,0
15.9,-70.79401329,0,0,-65,0,-65,0,0
16,-70.79201262,0,0,-65,0,-65,0,0
16.1,-70.79001667,0,0,-65,0,-65,0,0
16.2,-70.78802544,0,0,-65,0,-65,0,0
16.3,-70.78603892,0,0,-65,0,-65,0,0
16.4,-70.7840571,0,0,-65,0,-65,0,0
16.5,-70.78207997,0,0,-65,0,-65,0,0
16.6,-70.78010752,0,0,-65,0,-65,0,0
16.7,-70.77813974,0,0,-65,0,-65,0,0
16.8,-70.77617662,0,0,-65,0,-65,0,0
16.9,-70.77421815,0,0,-65,0,-65,0,0
17,-70.77226433,0,0,-65,0,-65,0,0
17.1,-70.77031513,0,0,-65,0,-65,0,0
17.2,-70.76837056,0,0,-65,0,-65,0,0
17.3,-70.76643059,0,0,-65,0,-65,0,0
17.4,-70.76449523,0,0,-65,0,-65,0,0
17.5,-70.76256447,0,0,-65,0,-65,0,0
17.6,-70.76063828,0,0,-65,0,-65,0,0
17.7,-70.75871668,0,0,-65,0,-65,0,0
17.8,-70.75679963,0,0,-65,0,-65,0,0
17.9,-70.75488714,0,0,-65,0,-65,0,0
18,-70.7529792,0,0,-65,0,-65,0,0
18.1,-70.75107579,0,0,-65,0,-65,0,0
18.2,-70.74917691,0,0,-65,0,-65,0,0
18.3,-70.74728254,0,0,-65,0,-65,0,0
18.4,-70.74539268,0,0,-65,0,-65,0,0
18.5,-70.74350732,0,0,-65,0,-65,0,0
18.6,-70.74162645,0,0,-65,0,-65,0,0
18.7,-70.73975006,0,0,-65,0,-65,0,0
18.8,-70.73787813,0,0,-65,0,-65,0,0
18.9,-70.73601067,0,0,-65,0,-65,0,0
19,-70.73414766,0,0,-65,0,-65,0,0
19.1,-70.73228909,0,0,-65,0,-65,0,0
19.2,-70.73043495,0,0,-65,0,-65,0,0
19.3,-70.72858524,0,0,-65,0,-65,0,0
19.4,-70.72673993,0,0,-65,0,-65,0,0
19.5,-70.72489904,0,0,-65,0,-65,0,0
19.6,-70.72306253,0,0,-65,0,-65,0,0
19.7,-70.72123042,0,0,-65,0,-65,0,0
19.8,-70.71940268,0,0,-65,0,-65,0,0
19.9,-70.7175793,0,0,-65,0,-65,0,0
20,-70.71576029,0,0,-65,0,-65,0,0
20.1,-70.71394562,0,0,-65,0,-65,0,0
20.2,-70.71213529,0,0,-65,0,-65,0,0
20.3,-70.7103293,0,0,-65,0,-65,0,0
20.4,-70.70852762,0,0,-65,0,-65,0,0
20.5,-70.70673026,0,0,-65,0,-65,0,0
20.6,-70.7049372,0,0,-65,0,-65,0,0
20.7,-70.70314843,0,0,-65,0,-65,0,0
20.8,-70.70136395,0,0,-65,0,-65,0,0
20.9,-70.69958374,0,0,-65,0,-65,0,0
21,-70.6978078,0,0,-65,0,-65,0,0
21.1,-70.69603612,0,0,-65,0,-65,0,0
21.2,-70.69426868,0,0,-65,0,-65,0,0
21.3,-70.69250549,0,0,-65,0,-65,0,0
21.4,-70.69074652,0,0,-65,0,-65,0,0
21.5,-70.68899178,0,0,-65,0,-65,0,0
21.6,-70.68724125,0,0,-65,0,-65,0,0
21.7,-70.68549492,0,0,-65,0,-65,0,0
21.8,-70.68375278,0,0,-65,0,-65,0,0
21.9,-70.68201483,0,0,-65,0,-65,0,0
22,-70.68028106,0,0,-65,0,-65,0,0
22.1,-70.67855146,0,0,-65,0,-65,0,0
22.2,-70.67682601,0,0,-65,0,-65,0,0
22.3,-70.67510471,0,0,-65,0,-65,0,0
22.4,-70.67338755,0,0,-65,0,-65,0,0
22.5,-70.67167453,0,0,-65,0,-65,0,0
22.6,-70.66996563,0,0,-65,0,-65,0,0
22.7,-70.66826084,0,0,-65,0,-65,0,0
22.8,-70.66656016,0,0,-65,0,-65,0,0
22.9,-70.66486357,0,0,-65,0,-65,0,0
23,-70.66317107,0,0,-65,0,-65,0,0
23.1,-70.66148265,0,0,-65,0,-65,0,0
23.2,-70.6597983,0,0,-65,0,-65,0,0
23.3,-70.65811801,0,0,-65,0,-65,0,0
23.4,-70.65644178,0,0,-65,0,-65,0,0
23.5,-70.65476959,0,0,-65,0,-65,0,0
23.6,-70.65310143,0,0,-65,0,-65,0,0
23.7,-70.6514373,0,0,-65,0,-65,0,0
23.8,-70.64977719,0,0,-65,0,-65,0,0
23.9,-70.64812108,0,0,-65,0,-65,0,0
24,-70.64646898,0,0,-65,0,-65,0,0
24.1,-70.64482087,0,0,-65,0,-65,0,0
24.2,-70.64317674,0,0,-65,0,-65,0,0
24.3,-70.64153659,0,0,-65,0,-65,0,0
24.4,-70.6399004,0,0,-65,0,-65,0,0
24.5,-70.63826817,0,0,-65,0,-65,0,0
24.6,-70.63663989,0,0,-65,0,-65,0,0
24.7,-70.63501555,0,0,-65,0,-65,0,0
24.8,-70.63339514,0,0,-65,0,-65,0,0
24.9,-70.63177865,0,0,-65,0,-65,0,0
25,-70.63016608,0,0,-65,0,-65,0,0
25.1,-70.62855742,0,0,-65,0,-65,0,0
25.2,-70.62695265,0,0,-65,0,-65,0,0
25.3,-70.62535177,0,0,-65,0,-65,0,0
25.4,-70.62375477,0,0,-65,0,-65,0,0
25.5,-70.62216165,0,0,-65,0,-65,0,0
25.6,-70.62057238,0,0,-65,0,-65,0,0
25.7,-70.61898698,0,0,-65,0,-65,0,0
25.8,-70.61740542,0,0,-65,0,-65,0,0
25.9,-70.6158277,0,0,-65,0,-65,0,0
26,-70.61425381,0,0,-65,0,-65,0,0
26.1,-70.61268374,0,0,-65,0,-65,0,0
26.2,-70.61111748,0,0,-65,0,-65,0,0
26.3,-70.60955503,0,0,-65,0,-65,0,0
26.4,-70.60799638,0,0,-65,0,-65,0,0
26.5,-70.60644151,0,0,-65,0,-65,0,0
26.6,-70.60489043,0,0,-65,0,-65,0,0
26.7,-70.60334312,0,0,-65,0,-65,0,0
26.8,-70.60179957,0,0,-65,0,-65,0,0
26.9,-70.60025977,0,0,-65,0,-65,0,0
27,-70.59872373,0,0,-65,0,-65,0,0
27.1,-70.59719142,0,0,-65,0,-65,0,0
27.2,-70.59566284,0,0,-65,0,-65,0,0
27.3,-70.59413799,0,0,-65,0,-65,0,0
27.4,-70.59261685,0,0,-65,0,-65,0,0
27.5,-70.59109942,0,0,-65,0,-65,0,0
27.6,-70.58958568,0,0,-65,0,-65,0,0
27.7,-70.58807564,0,0,-65,0,-65,0,0
27.8,-70.58656927,0,0,-65,0,-65,0,0
27.9,-70.58506659,0,0,-65,0,-65,0,0
28,-70.58356756,0,0,-65,0,-65,0,0
28.1,-70.5820722,0,0,-65,0,-65,0,0
28.2,-70.58058048,0,0,-65,0,-65,0,0
28.3,-70.5790924,0,0,-65,0,-65,0,0
28.4,-70.57760796,0,0,-65,0,-65,0,0
28.5,-70.57612715,0,0,-65,0,-65,0,0
28.6,-70.57464995,0,0,-65,0,-65,0,0
28.7,-70.57317636,0,0,-65,0,-65,0,0
28.8,-70.57170637,0,0,-65,0,-65,0,0
28.9,-70.57023998,0,0,-65,0,-65,0,0
29,-70.56877717,0,0,-65,0,-65,0,0
29.1,-70.56731794,0,0,-65,0,-65,0,0
29.2,-70.56586227,0,0,-65,0,-65,0,0
29.3,-70.56441017,0,0,-65,0,-65,0,0
29.4,-70.56296163,0,0,-65,0,-65,0,0
29.5,-70.56151663,0,0,-65,0,-65,0,0
29.6,-70.56007516,0,0,-65,0,-65,0,0
29.7,-70.55863723,0,0,-65,0,-65,0,0
29.8,-70.55720282,0,0,-65,0,-65,0,0
29.9,-70.55577193,0,0,-65,0,-65,0,0
30,-70.55434454,0,0,-65,0,-65,0,0
30.1,-70.55292065,0,0,-65,0,-65,0,0
30.2,-70.55150025,0,0,-65,0,-65,0,0
30.3,-70.55008333,0,0,-65,0,-65,0,0
30.4,-70.54866989,0,0,-65,0,-65,0,0
30.5,-70.54725992,0,0,-65,0,-65,0,0
30.6,-70.54585341,0,0,-65,0,-65,0,0
30.7,-70.54445035,0,0,-65,0,-65,0,0
30.8,-70.54305074,0,0,-65,0,-65,0,0
30.9,-70.54165456,0,0,-65,0,-65,0,0
31,-70.54026181,0,0,-65,0,-65,0,0
31.1,-70.53887248,0,0,-65,0,-65,0,0
31.2,-70.53748657,0,0,-65,0,-65,0,0
31.3,-70.53610406,0,0,-65,0,-65,0,0
31.4,-70.53472496,0,0,-65,0,-65,0,0
31.5,-70.53334924,0,0,-65,0,-65,0,0
31.6,-70.53197691,0,0,-65,0,-65,0,0
31.7,-70.53060795,0,0,-65,0,-65,0,0
31.8,-70.52924236,0,0,-65,0,-65,0,0
31.9,-70.52788013,0,0,-65,0,-65,0,0
32,-70.52652126,0,0,-65,0,-65,0,0
32.1,-70.52516573,0,0,-65,0,-65,0,0
32.2,-70.52381354,0,0,-65,0,-65,0,0
32.3,-70.52246468,0,0,-65,0,-65,0,0
32.4,-70.52111914,0,0,-65,0,-65,0,0
32.5,-70.51977692,0,0,-65,0,-65,0,0
32.6,-70.518438,0,0,-65,0,-65,0,0
32.7,-70.51710239,0,0,-65,0,-65,0,0
32.8,-70.51577007,0,0,-65,0,-65,0,0
32.9,-70.51444104,0,0,-65,0,-65,0,0
33,-70.51311529,0,0,-65,0,-65,0,0
33.1,-70.5117928,0,0,-65,0,-65,0,0
33.2,-70.51047358,0,0,-65,0,-65,0,0
33.3,-70.50915762,0,0,-65,0,-65,0,0
33.4,-70.50784491,0,0,-65,0,-65,0,0
33.5,-70.50653543,0,0,-65,0,-65,0,0
33.6,-70.5052292,0,0,-65,0,-65,0,0
33.7,-70.50392619,0,0,-65,0,-65,0,0
33.8,-70.5026264,0,0,-65,0,-65,0,0
33.9,-70.50132982,0,0,-65,0,-65,0,0
34,-70.50003644,0,0,-65,0,-65,0,0
34.1,-70.49874627,0,0,-65,0,-65,0,0
34.2,-70.49745928,0,0,-65,0,-65,0,0
34.3,-70.49617548,0,0,-65,0,-65,0,0
34.4,-70.49489486,0,0,-65,0,-65,0,0
34.5,-70.4936174,0,0,-65,0,-65,0,0
34.6,-70.49234311,0,0,-65,0,-65,0,0
34.7,-70.49107197,0,0,-65,0,-65,0,0
34.8,-70.48980398,0,0,-65,0,-65,0,0
34.9,-70.48853913,0,0,-65,0,-65,0,0
35,-70.48727741,0,0,-65,0,-65,0,0
35.1,-70.48601882,0,0,-65,0,-65,0,0
35.2,-70.48476335,0,0,-65,0,-65,0,0
35.3,-70.48351099,0,0,-65,0,-65,0,0
35.4,-70.48226173,0,0,-65,0,-65,0,0
35.5,-70.48101558,0,0,-65,0,-65,0,0
35.6,-70.47977251,0,0,-65,0,-65,0,0
35.7,-70.47853253,0,0,-65,0,-65,0,0
35.8,-70.47729562,0,0,-65,0,-65,0,0
35.9,-70.47606178,0,0,-65,0,-65,0,0
36,-70.47483101,0,0,-65,0,-65,0,0
36.1,-70.47360329,0,0,-65,0,-65,0,0
36.2,-70.47237862,0,0,-65,0,-65,0,0
36.3,-70.47115699,0,0,-65,0,-65,0,0
36.4,-70.4699384,0,0,-65,0,-65,0,0
36.5,-70.46872283,0,0,-65,0,-65,0,0
36.6,-70.46751029,0,0,-65,0,-65,0,0
36.7,-70.46630075,0,0,-65,0,-65,0,0
36.8,-70.46509423,0,0,-65,0,-65,0,0
36.9,-70.46389071,0,0,-65,0,-65,0,0
37,-70.46269018,0,0,-65,0,-65,0,0
37.1,-70.46149263,0,0,-65,0,-65,0,0
37.2,-70.46029807,0,0,-65,0,-65,0,0
37.3,-70.45910647,0,0,-65,0,-65,0,0
37.4,-70.45791785,0,0,-65,0,-65,0,0
37.5,-70.45673218,0,0,-65,0,-65,0,0
37.6,-70.45554947,0,0,-65,0,-65,0,0
37.7,-70.4543697,0,0,-65,0,-65,0,0
37.8,-70.45319287,0,0,-65,0,-65,0,0
37.9,-70.45201897,0,0,-65,0,-65,0,0
38,-70.45084799,0,0,-65,0,-65,0,0
38.1,-70.44967994,0,0,-65,0,-65,0,0
38.2,-70.4485148,0,0,-65,0,-65,0,0
38.3,-70.44735256,0,0,-65,0,-65,0,0
38.4,-70.44619322,0,0,-65,0,-65,0,0
38.5,-70.44503677,0,0,-65,0,-65,0,0
38.6,-70.44388321,0,0,-65,0,-65,0,0
38.7,-70.44273252,0,0,-65,0,-65,0,0
38.8,-70.44158471,0,0,-65,0,-65,0,0
38.9,-70.44043976,0,0,-65,0,-65,0,0
39,-70.43929768,0,0,-65,0,-65,0,0
39.1,-70.43815844,0,0,-65,0,-65,0,0
39.2,-70.43702205,0,0,-65,0,-65,0,0
39.3,-70.43588849,0,0,-65,0,-65,0,0
39.4,-70.43475777,0,0,-65,0,-65,0,0
39.5,-70.43362988,0,0,-65,0,-65,0,0
39.6,-70.4325048,0,0,-65,0,-65,0,0
39.7,-70.43138254,0,0,-65,0,-65,0,0
39.8,-70.43026308,0,0,-65,0,-65,0,0
39.9,-70.42914642,0,0,-65,0,-65,0,0
40,-70.42803256,0,0,-65,0,-65,0,0
40.1,-70.42692148,0,0,-65,0,-65,0,0
40.2,-70.42581318,0,0,-65,0,-65,0,0
40.3,-70.42470765,0,0,-65,0,-65,0,0
40.4,-70.4236049,0,0,-65,0,-65,0,0
40.5,-70.4225049,0,0,-65,0,-65,0,0
40.6,-70.42140766,0,0,-65,0,-65,0,0
40.7,-70.42031316,0,0,-65,0,-65,0,0
40.8,-70.41922141,0,0,-65,0,-65,0,0
40.9,-70.41813239,0,0,-65,0,-65,0,0
41,-70.4170461,0,0,-65,0,-65,0,0
41.1,-70.41596254,0,0,-65,0,-65,0,0
41.2,-70.41488169,0,0,-65,0,-65,0,0
41.3,-70.41380355,0,0,-65,0,-65,0,0
41.4,-70.41272811,0,0,-65,0,-65,0,0
41.5,-70.41165537,0,0,-65,0,-65,0,0
41.6,-70.41058532,0,0,-65,0,-65,0,0
41.7,-70.40951796,0,0,-65,0,-65,0,0
41.8,-70.40845327,0,0,-65,0,-65,0,0
41.9,-70.40739126,0,0,-65,0,-65,0,0
42,-70.40633191,0,0,-65,0,-65,0,0
42.1,-70.40527522,0,0,-65,0,-65,0,0
42.2,-70.40422119,0,0,-65,0,-65,0,0
42.3,-70.4031698,0,0,-65,0,-65,0,0
42.4,-70.40212105,0,0,-65,0,-65,0,0
42.5,-70.40107494,0,0,-65,0,-65,0,0
42.6,-70.40003146,0,0,-65,0,-65,0,0
42.7,-70.3989906,0,0,-65,0,-65,0,0
42.8,-70.39795235,0,0,-65,0,-65,0,0
42.9,-70.39691672,0,0,-65,0,-65,0,0
43,-70.39588369,0,0,-65,0,-65,0,0
43.1,-70.39485326,0,0,-65,0,-65,0,0
43.2,-70.39382542,0,0,-65,0,-65,0,0
43.3,-70.39280017,0,0,-65,0,-65,0,0
43.4,-70.39177749,0,0,-65,0,-65,0,0
43.5,-70.39075739,0,0,-65,0,-65,0,0
43.6,-70.38973986,0,0,-65,0,-65,0,0
43.7,-70.38872489,0,0,-65,0,-65,0,0
43.8,-70.38771248,0,0,-65,0,-65,0,0
43.9,-70.38670261,0,0,-65,0,-65,0,0
44,-70.38569529,0,0,-65,0,-65,0,0
44.1,-70.38469051,0,0,-65,0,-65,0,0
44.2,-70.38368825,0,0,-65,0,-65,0,0
44.3,-70.38268853,0,0,-65,0,-65,0,0
44.4,-70.38169132,0,0,-65,0,-65,0,0
44.5,-70.38069663,0,0,-65,0,-65,0,0
44.6,-70.37970445,0,0,-65,0,-65,0,0
44.7,-70.37871476,0,0,-65,0,-65,0,0
44.8,-70.37772758,0,0,-65,0,-65,0,0
44.9,-70.37674288,0,0,-65,0,-65,0,0
45,-70.37576067,0,0,-65,0,-65,0,0
45.1,-70.37478094,0,0,-65,0,-65,0,0
45.2,-70.37380368,0,0,-65,0,-65,0,0
45.3,-70.37282888,0,0,-65,0,-65,0,0
45.4,-70.37185655,0,0,-65,0,-65,0,0
45.5,-70.37088667,0,0,-65,0,-65,0,0
45.6,-70.36991924,0,0,-65,0,-65,0,0
45.7,-70.36895426,0,0,-65,0,-65,0,0
45.8,-70.36799171,0,0,-65,0,-65,0,0
45.9,-70.3670316,0,0,-65,0,-65,0,0
46,-70.36607391,0,0,-65,0,-65,0,0
46.1,-70.36511864,0,0,-65,0,-65,0,0
46.2,-70.36416579,0,0,-65,0,-65,0,0
46.3,-70.36321535,0,0,-65,0,-65,0,0
46.4,-70.36226731,0,0,-65,0,-65,0,0
46.5,-70.36132166,0,0,-65,0,-65,0,0
46.6,-70.36037841,0,0,-65,0,-65,0,0
46.7,-70.35943755,0,0,-65,0,-65,0,0
46.8,-70.35849907,0,0,-65,0,-65,0,0
46.9,-70.35756296,0,0,-65,0,-65,0,0
47,-70.35662922,0,0,-65,0,-65,0,0
47.1,-70.35569784,0,0,-65,0,-65,0,0
47.2,-70.35476883,0,0,-65,0,-65,0,0
47.3,-70.35384216,0,0,-65,0,-65,0,0
47.4,-70.35291784,0,0,-65,0,-65,0,0
47.5,-70.35199587,0,0,-65,0,-65,0,0
47.6,-70.35107623,0,0,-65,0,-65,0,0
47.7,-70.35015892,0,0,-65,0,-65,0,0
47.8,-70.34924393,0,0,-65,0,-65,0,0
47.9,-70.34833127,0,0,-65,0,-65,0,0
48,-70.34742091,0,0,-65,0,-65,0,0
48.1,-70.34651287,0,0,-65,0,-65,0,0
48.2,-70.34560713,0,0,-65,0,-65,0,0
48.3,-70.34470368,0,0,-65,0,-65,0,0
48.4,-70.34380253,0,0,-65,0,-65,0,0
48.5,-70.34290366,0,0,-65,0,-65,0,0
48.6,-70.34200708,0,0,-65,0,-65,0,0
48.7,-70.34111276,0,0,-65,0,-65,0,0
48.8,-70.34022072,0,0,-65,0,-65,0,0
48.9,-70.33933095,0,0,-65,0,-65,0,0
49,-70.33844343,0,0,-65,0,-65,0,0
49.1,-70.33755816,0,0,-65,0,-65,0,0
49.2,-70.33667515,0,0,-65,0,-65,0,0
49.3,-70.33579438,0,0,-65,0,-65,0,0
49.4,-70.33491584,0,0,-65,0,-65,0,0
49.5,-70.33403954,0,0,-65,0,-65,0,0
49.6,-70.33316546,0,0,-65,0,-65,0,0
49.7,-70.33229361,0,0,-65,0,-65,0,0
49.8,-70.33142397,0,0,-65,0,-65,0,0
49.9,-70.33055654,0,0,-65,0,-65,0,0
50,-70.32969132,0,0,-65,0,-65,0,0
50.1,-70.32882829,0,0,-65,0,-65,0,0
50.2,-70.32796747,0,0,-65,0,-65,0,0
50.3,-70.32710883,0,0,-65,0,-65,0,0
50.4,-70.32625238,0,0,-65,0,-65,0,0
50.5,-70.3253981,0,0,-65,0,-65,0,0
50.6,-70.324546,0,0,-65,0,-65,0,0
50.7,-70.32369607,0,0,-65,0,-65,0,0
50.8,-70.3228483,0,0,-65,0,-65,0,0
50.9,-70.3220027,0,0,-65,0,-65,0,0
51,-70.32115924,0,0,-65,0,-65,0,0
51.1,-70.32031793,0,0,-65,0,-65,0,0
51.2,-70.31947877,0,0,-65,0,-65,0,0
51.3,-70.31864174,0,0,-65,0,-65,0,0
51.4,-70.31780684,0,0,-65,0,-65,0,0
51.5,-70.31697408,0,0,-65,0,-65,0,0
51.6,-70.31614343,0,0,-65,0,-65,0,0
51.7,-70.3153149,0,0,-65,0,-65,0,0
