Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
195.7,-72.39212161,0,2,-65,0,-65,0,0
195.8,-72.24791716,0,-1,-65,0,-65,0,0
195.9,-72.4145071,0,0,-65,0,-65,0,0
196,-72.46745485,0,-3,-65,0,-65,0,0
196.1,-72.81565081,0,-1,-65,0,-65,0,0
196.2,-72.93504297,0,2,-65,0,-65,0,0
196.3,-72.74396776,0,0,-65,0,-65,0,0
196.4,-72.7681488,0,-2,-65,0,-65,0,0
196.5,-72.98979723,0,3,-65,0,-65,0,0
196.6,-72.69248543,0,-3,-65,0,-65,0,0
196.7,-73.01922661,0,2,-65,0,-65,0,0
196.8,-72.81834297,0,1,-65,0,-65,0,0
196.9,-72.73365683,0,0,-65,0,-65,0,0
197,-72.75539086,0,2,-65,0,-65,0,0
197.1,-72.57480214,0,3,-65,0,-65,0,0
197.2,-72.30836583,0,1,-65,0,-65,0,0
197.3,-72.26259845,0,3,-65,0,-65,0,0
197.4,-72.0198953,0,-3,-65,0,-65,0,0
197.5,-72.39540399,0,2,-65,0,-65,0,0
197.6,-72.24122837,0,0,-65,0,-65,0,0
197.7,-72.29864805,0,0,-65,0,-65,0,0
197.8,-72.35106393,0,0,-65,0,-65,0,0
197.9,-72.39884299,0,-2,-65,0,-65,0,0
198,-72.64232966,0,-1,-65,0,-65,0,0
198.1,-72.76577074,0,-2,-65,0,-65,0,0
198.2,-72.97860458,0,0,-65,0,-65,0,0
198.3,-72.9732401,0,3,-65,0,-65,0,0
198.4,-72.66778859,0,-3,-65,0,-65,0,0
198.5,-72.9870331,0,3,-65,0,-65,0,0
198.6,-72.67936681,0,-1,-65,0,-65,0,0
198.7,-72.79661227,0,-1,-65,0,-65,0,0
198.8,-72.90372956,0,-2,-65,0,-65,0,0
198.9,-73.10144885,0,2,-65,0,-65,0,0
199,-72.88202022,0,-1,-65,0,-65,0,0
199.1,-72.98048354,0,-2,-65,0,-65,0,0
199.2,-73.17020166,0,-2,-65,0,-65,0,0
199.3,-73.34333414,0,3,-65,0,-65,0,0
199.4,-73.00102702,0,-3,-65,0,-65,0,0
199.5,-73.28741917,0,-2,-65,0,-65,0,0
199.6,-73.44888748,0,1,-65,0,-65,0,0
199.7,-73.29577505,0,2,-65,0,-65,0,0
199.8,-73.05544551,0,0,-65,0,-65,0,0
199.9,-73.03511733,0,0,-65,0,-65,0,0
200,-73.015982,0,2,-65,0,-65,0,0
200.1,-72.79793767,0,-3,-65,0,-65,0,0
200.2,-73.09753625,0,0,-65,0,-65,0,0
200.3,-73.07157233,0,-2,-65,0,-65,0,0
200.4,-73.24728755,0,-2,-65,0,-65,0,0
200.5,-73.40749319,0,0,-65,0,-65,0,0
200.6,-73.35329121,0,-1,-65,0,-65,0,0
200.7,-73.40327963,0,0,-65,0,-65,0,0
200.8,-73.34838928,0,0,-65,0,-65,0,0
200.9,-73.29774956,0,-3,-65,0,-65,0,0
201,-73.55097232,0,-1,-65,0,-65,0,0
201.1,-73.58153348,0,-3,-65,0,-65,0,0
201.2,-73.8088577,0,-1,-65,0,-65,0,0
201.3,-73.81528299,0,3,-65,0,-65,0,0
201.4,-73.42058824,0,-3,-65,0,-65,0,0
201.5,-73.66047729,0,0,-65,0,-65,0,0
201.6,-73.57864804,0,1,-65,0,-65,0,0
201.7,-73.40357211,0,0,-65,0,-65,0,0
201.8,-73.34337252,0,3,-65,0,-65,0,0
201.9,-72.98789512,0,-2,-65,0,-65,0,0
202,-73.16224966,0,-1,-65,0,-65,0,0
202.1,-73.22134855,0,-3,-65,0,-65,0,0
202.2,-73.47488592,0,-3,-65,0,-65,0,0
202.3,-73.70590442,0,-3,-65,0,-65,0,0
202.4,-73.91590237,0,0,-65,0,-65,0,0
202.5,-73.80636698,0,-3,-65,0,-65,0,0
202.6,-74.00626139,0,-2,-65,0,-65,0,0
202.7,-74.08738263,0,1,-65,0,-65,0,0
202.8,-73.86047543,0,0,-65,0,-65,0,0
202.9,-73.75387163,0,3,-65,0,-65,0,0
203,-73.3563915,0,2,-65,0,-65,0,0
203.1,-73.09356243,0,-2,-65,0,-65,0,0
203.2,-73.25279308,0,2,-65,0,-65,0,0
203.3,-72.99793139,0,-2,-65,0,-65,0,0
203.4,-73.16424851,0,0,-65,0,-65,0,0
203.5,-73.11599624,0,2,-65,0,-65,0,0
203.6,-72.87136331,0,-3,-65,0,-65,0,0
203.7,-73.14678998,0,1,-65,0,-65,0,0
203.8,-72.99857358,0,2,-65,0,-65,0,0
203.9,-72.76241319,0,-3,-65,0,-65,0,0
204,-73.04539455,0,-3,-65,0,-65,0,0
204.1,-73.30434271,0,-1,-65,0,-65,0,0
204.2,-73.34068726,0,-3,-65,0,-65,0,1
204.3,-73.5733949,0,1,-65,0,-65,0,0
204.4,-73.38520573,0,-2,-65,0,-65,0,0
204.5,-73.51305606,0,-2,-65,0,-65,0,0
204.6,-73.62921346,0,-1,-65,0,-65,0,0
204.7,-73.63458512,0,2,-65,0,-65,0,0
204.8,-73.33898141,0,2,-65,0,-65,0,0
204.9,-73.06887538,0,1,-65,0,-65,0,0
205,-72.92142651,0,2,-65,0,-65,0,0
205.1,-72.68589206,0,-1,-65,0,-65,0,0
205.2,-72.76931732,0,-1,-65,0,-65,0,0
205.3,-72.84545902,0,-1,-65,0,-65,0,0
205.4,-72.91486237,0,-2,-65,0,-65,0,0
205.5,-73.07804074,0,2,-65,0,-65,0,0
205.6,-72.82704953,0,1,-65,0,-65,0,0
205.7,-72.69659004,0,3,-65,0,-65,0,0
205.8,-72.37639043,0,-1,-65,0,-65,0,0
205.9,-72.48146385,0,1,-65,0,-65,0,0
206,-72.37775138,0,-3,-65,0,-65,0,0
206.1,-72.68184279,0,-3,-65,0,-65,0,0
206.2,-72.96108838,0,-3,-65,0,-65,0,0
206.3,-73.21681988,0,0,-65,0,-65,0,0
206.4,-73.15042234,0,-1,-65,0,-65,0,0
206.5,-73.18923771,0,0,-65,0,-65,0,0
206.6,-73.12427719,0,-3,-65,0,-65,0,0
206.7,-73.3643957,0,1,-65,0,-65,0,0
206.8,-73.18340708,0,-1,-65,0,-65,0,0
206.9,-73.21755844,0,-3,-65,0,-65,0,0
207,-73.44832624,0,1,-65,0,-65,0,0
207.1,-73.25862648,0,1,-65,0,-65,0,0
207.2,-73.08493806,0,2,-65,0,-65,0,0
207.3,-72.82562616,0,2,-65,0,-65,0,0
207.4,-72.58756296,0,2,-65,0,-65,0,0
207.5,-72.36850796,0,-1,-65,0,-65,0,0
207.6,-72.46651816,0,2,-65,0,-65,0,0
207.7,-72.25632844,0,-3,-65,0,-65,0,0
207.8,-72.56230635,0,2,-65,0,-65,0,0
207.9,-72.34360207,0,2,-65,0,-65,0,0
208,-72.14189549,0,1,-65,0,-65,0,0
208.1,-72.05550288,0,1,-65,0,-65,0,0
208.2,-71.97534116,0,0,-65,0,-65,0,0
208.3,-72.00088247,0,2,-65,0,-65,0,0
208.4,-71.8240857,0,0,-65,0,-65,0,0
208.5,-71.86021019,0,2,-65,0,-65,0,0
208.6,-71.69324268,0,-1,-65,0,-65,0,0
208.7,-71.83828176,0,1,-65,0,-65,0,0
208.8,-71.77217992,0,0,-65,0,-65,0,0
208.9,-71.81061252,0,1,-65,0,-65,0,0
209,-71.74580129,0,-1,-65,0,-65,0,0
209.1,-71.88541702,0,-2,-65,0,-65,0,0
209.2,-72.11423937,0,-2,-65,0,-65,0,0
209.3,-72.32527464,0,3,-65,0,-65,0,0
209.4,-72.01949566,0,3,-65,0,-65,0,0
209.5,-71.73698607,0,-1,-65,0,-65,0,0
209.6,-71.8752926,0,2,-65,0,-65,0,0
209.7,-71.70291813,0,1,-65,0,-65,0,0
209.8,-71.64297676,0,-2,-65,0,-65,0,0
209.9,-71.88706071,0,3,-65,0,-65,0,0
210,-71.61267073,0,-3,-65,0,-65,0,0
210.1,-71.95821464,0,3,-65,0,-65,0,0
210.2,-71.67770659,0,-3,-65,0,-65,0,0
210.3,-72.01773689,0,3,-65,0,-65,0,0
210.4,-71.7319545,0,1,-65,0,-65,0,0
210.5,-71.66723303,0,-2,-65,0,-65,0,0
210.6,-71.90690577,0,-1,-65,0,-65,0,0
210.7,-72.02839373,0,-2,-65,0,-65,0,0
210.8,-72.24029801,0,2,-65,0,-65,0,0
210.9,-72.03548007,0,3,-65,0,-65,0,0
211,-71.74607347,0,-1,-65,0,-65,0,0
211.1,-71.87804045,0,-3,-65,0,-65,0,0
211.2,-72.19980339,0,2,-65,0,-65,0,0
211.3,-71.99662706,0,3,-65,0,-65,0,0
211.4,-71.70867556,0,2,-65,0,-65,0,0
211.5,-71.54190502,0,-2,-65,0,-65,0,0
211.6,-71.78695257,0,-2,-65,0,-65,0,0
211.7,-72.01366874,0,0,-65,0,-65,0,0
211.8,-72.02296133,0,1,-65,0,-65,0,0
211.9,-71.93117274,0,-1,-65,0,-65,0,0
212,-72.04597408,0,3,-65,0,-65,0,0
212.1,-71.751688,0,-3,-65,0,-65,0,0
212.2,-72.07916897,0,3,-65,0,-65,0,0
212.3,-71.78161008,0,-1,-65,0,-65,0,0
212.4,-71.90613972,0,2,-65,0,-65,0,0
212.5,-71.72099616,0,-2,-65,0,-65,0,0
212.6,-71.94929102,0,-3,-65,0,-65,0,0
212.7,-72.26017179,0,-1,-65,0,-65,0,0
212.8,-72.34678866,0,-3,-65,0,-65,0,0
212.9,-72.62623316,0,1,-65,0,-65,0,0
213,-72.48296265,0,-3,-65,0,-65,0,0
213.1,-72.75083325,0,-1,-65,0,-65,0,0
213.2,-72.79663065,0,-1,-65,0,-65,0,0
213.3,-72.83826987,0,-1,-65,0,-65,0,0
213.4,-72.87607723,0,-2,-65,0,-65,0,0
213.5,-73.01035627,0,-3,-65,0,-65,0,0
213.6,-73.2330166,0,-1,-65,0,-65,0,0
213.7,-73.23634832,0,3,-65,0,-65,0,0
213.8,-72.83898622,0,0,-65,0,-65,0,0
213.9,-72.77473129,0,0,-65,0,-65,0,0
214,-72.71538685,0,-1,-65,0,-65,0,0
214.1,-72.76052183,0,-3,-65,0,-65,0,0
214.2,-73.00157456,0,2,-65,0,-65,0,0
214.3,-72.72221386,0,2,-65,0,-65,0,0
214.4,-72.46562837,0,-1,-65,0,-65,0,0
214.5,-72.52939111,0,3,-65,0,-65,0,0
214.6,-72.18768089,0,0,-65,0,-65,0,0
214.7,-72.17256198,0,-3,-65,0,-65,0,0
214.8,-72.45825641,0,-3,-65,0,-65,0,0
214.9,-72.721149,0,2,-65,0,-65,0,0
215,-72.46244355,0,2,-65,0,-65,0,0
215.1,-72.22425766,0,-1,-65,0,-65,0,0
215.2,-72.30447155,0,-1,-65,0,-65,0,0
215.3,-72.37806045,0,-3,-65,0,-65,0,0
215.4,-72.64549436,0,0,-65,0,-65,0,0
215.5,-72.59113706,0,-1,-65,0,-65,0,0
215.6,-72.64081141,0,2,-65,0,-65,0,0
215.7,-72.38609611,0,1,-65,0,-65,0,0
215.8,-72.25142674,0,2,-65,0,-65,0,0
215.9,-72.02698306,0,-3,-65,0,-65,0,0
216,-72.31950414,0,0,-65,0,-65,0,0
216.1,-72.28903426,0,2,-65,0,-65,0,0
216.2,-72.06060227,0,1,-65,0,-65,0,0
216.3,-71.94950841,0,-3,-65,0,-65,0,0
216.4,-72.24652515,0,-3,-65,0,-65,0,0
216.5,-72.52038747,0,0,-65,0,-65,0,0
216.6,-72.47223765,0,3,-65,0,-65,0,0
216.7,-72.12758254,0,-2,-65,0,-65,0,0
216.8,-72.30960678,0,-3,-65,0,-65,0,0
216.9,-72.57713091,0,-1,-65,0,-65,0,0
217,-72.62301634,0,-2,-65,0,-65,0,0
217.1,-72.76483513,0,-3,-65,0,-65,0,0
217.2,-72.99472436,0,3,-65,0,-65,0,0
217.3,-72.6051515,0,-2,-65,0,-65,0,0
217.4,-72.74732307,0,1,-65,0,-65,0,0
217.5,-72.57755931,0,2,-65,0,-65,0,0
217.6,-72.32124364,0,3,-65,0,-65,0,0
217.7,-71.98498679,0,-2,-65,0,-65,0,0
217.8,-72.17436881,0,-2,-65,0,-65,0,0
217.9,-72.34890162,0,-1,-65,0,-65,0,0
218,-72.40946285,0,-1,-65,0,-65,0,0
218.1,-72.46489422,0,1,-65,0,-65,0,0
218.2,-72.31557389,0,0,-65,0,-65,0,0
218.3,-72.2777297,0,0,-65,0,-65,0,0
218.4,-72.24251529,0,-1,-65,0,-65,0,0
218.5,-72.30971635,0,0,-65,0,-65,0,0
218.6,-72.27132556,0,-2,-65,0,-65,0,0
218.7,-72.43560779,0,3,-65,0,-65,0,0
218.8,-72.0866002,0,-3,-65,0,-65,0,0
218.9,-72.36452103,0,1,-65,0,-65,0,0
219,-72.22048272,0,-1,-65,0,-65,0,0
219.1,-72.28739917,0,3,-65,0,-65,0,0
219.2,-71.94876279,0,-1,-65,0,-65,0,0
219.3,-72.03586564,0,-1,-65,0,-65,0,0
219.4,-72.11603416,0,3,-65,0,-65,0,0
219.5,-71.78973872,0,-1,-65,0,-65,0,0
219.6,-71.88781001,0,0,-65,0,-65,0,0
219.7,-71.87824233,0,2,-65,0,-65,0,0
219.8,-71.66908179,0,2,-65,0,-65,0,0
219.9,-71.47513667,0,-3,-65,0,-65,0,0
220,-71.79497379,0,0,-65,0,-65,0,0
220.1,-71.79113118,0,2,-65,0,-65,0,0
220.2,-71.58726911,0,2,-65,0,-65,0,0
220.3,-71.3980973,0,3,-65,0,-65,0,0
220.4,-71.12224659,0,-2,-65,0,-65,0,0
220.5,-71.36545128,0,3,-65,0,-65,0,0
220.6,-71.09135783,0,3,-65,0,-65,0,0
220.7,-70.83612933,0,-3,-65,0,-65,0,0
220.8,-71.19791886,0,0,-65,0,-65,0,0
220.9,-71.23478001,0,-2,-65,0,-65,0,0
221,-71.46879246,0,3,-65,0,-65,0,0
221.1,-71.18594633,0,2,-65,0,-65,0,0
221.2,-71.02279924,0,-2,-65,0,-65,0,0
221.3,-71.2706142,0,2,-65,0,-65,0,0
221.4,-71.10100933,0,-1,-65,0,-65,0,0
221.5,-71.24291949,0,3,-65,0,-65,0,0
221.6,-70.97470917,0,-3,-65,0,-65,0,0
221.7,-71.32470656,0,2,-65,0,-65,0,0
221.8,-71.1502074,0,-3,-65,0,-65,0,0
221.9,-71.48763565,0,-3,-65,0,-65,0,0
222,-71.80097491,0,0,-65,0,-65,0,0
222.1,-71.79109708,0,1,-65,0,-65,0,0
222.2,-71.68165988,0,3,-65,0,-65,0,0
222.3,-71.38002013,0,1,-65,0,-65,0,0
222.4,-71.29989651,0,3,-65,0,-65,0,0
222.5,-71.02516663,0,-1,-65,0,-65,0,0
222.6,-71.16921454,0,3,-65,0,-65,0,0
222.7,-70.9030889,0,-2,-65,0,-65,0,0
222.8,-71.15488165,0,1,-65,0,-65,0,0
222.9,-71.08922944,0,-1,-65,0,-65,0,0
223,-71.22784416,0,3,-65,0,-65,0,0
223.1,-70.95659074,0,-2,-65,0,-65,0,0
223.2,-71.2037275,0,3,-65,0,-65,0,0
223.3,-70.93363595,0,1,-65,0,-65,0,0
223.4,-70.88180582,0,1,-65,0,-65,0,0
223.5,-70.83321126,0,-2,-65,0,-65,0,0
223.6,-71.08761756,0,-2,-65,0,-65,0,0
223.7,-71.32454694,0,-3,-65,0,-65,0,0
223.8,-71.64470769,0,3,-65,0,-65,0,0
223.9,-71.34157714,0,2,-65,0,-65,0,0
224,-71.15998896,0,2,-65,0,-65,0,0
224.1,-70.99085448,0,-1,-65,0,-65,0,0
224.2,-71.13307187,0,-3,-65,0,-65,0,0
224.3,-71.46529146,0,-2,-65,0,-65,0,0
224.4,-71.67385567,0,-3,-65,0,-65,0,0
224.5,-71.96701009,0,-2,-65,0,-65,0,0
224.6,-72.13801763,0,-2,-65,0,-65,0,0
224.7,-72.29566222,0,3,-65,0,-65,0,0
224.8,-71.94075211,0,3,-65,0,-65,0,0
224.9,-71.61286534,0,0,-65,0,-65,0,0
225,-71.60904075,0,1,-65,0,-65,0,0
225.1,-71.50522386,0,-3,-65,0,-65,0,0
225.2,-71.80866287,0,2,-65,0,-65,0,0
225.3,-71.5895953,0,-1,-65,0,-65,0,0
225.4,-71.68638093,0,3,-65,0,-65,0,0
225.5,-71.37581915,0,3,-65,0,-65,0,0
225.6,-71.08743606,0,-3,-65,0,-65,0,0
225.7,-71.41895044,0,3,-65,0,-65,0,0
225.8,-71.12699059,0,1,-65,0,-65,0,0
225.9,-71.05527405,0,3,-65,0,-65,0,0
226,-70.78824234,0,0,-65,0,-65,0,0
226.1,-70.83896863,0,-3,-65,0,-65,0,0
226.2,-71.18608661,0,-1,-65,0,-65,0,0
226.3,-71.30931779,0,-3,-65,0,-65,0,0
226.4,-71.62367263,0,2,-65,0,-65,0,0
226.5,-71.41521369,0,3,-65,0,-65,0,0
226.6,-71.1215406,0,3,-65,0,-65,0,0
226.7,-70.84822444,0,-1,-65,0,-65,0,0
226.8,-70.99322877,0,3,-65,0,-65,0,0
226.9,-70.72822749,0,2,-65,0,-65,0,0
227,-70.58072484,0,3,-65,0,-65,0,0
227.1,-70.34262478,0,3,-65,0,-65,0,0
227.2,-70.11948024,0,-3,-65,0,-65,0,0
227.3,-70.50993629,0,1,-65,0,-65,0,0
227.4,-70.47576618,0,-1,-65,0,-65,0,0
227.5,-70.64356704,0,1,-65,0,-65,0,0
227.6,-70.6003283,0,0,-65,0,-65,0,0
227.7,-70.65968094,0,-2,-65,0,-65,0,0
227.8,-70.91495327,0,-2,-65,0,-65,0,0
227.9,-71.15307163,0,-2,-65,0,-65,0,0
228,-71.37469431,0,3,-65,0,-65,0,0
228.1,-71.08053154,0,-1,-65,0,-65,0,0
228.2,-71.2066725,0,-2,-65,0,-65,0,0
228.3,-71.42385142,0,0,-65,0,-65,0,0
228.4,-71.42546666,0,-1,-65,0,-65,0,0
228.5,-71.52671924,0,-1,-65,0,-65,0,0
228.6,-71.62045012,0,3,-65,0,-65,0,0
228.7,-71.30712307,0,-2,-65,0,-65,0,0
228.8,-71.5160237,0,0,-65,0,-65,0,0
228.9,-71.50978229,0,0,-65,0,-65,0,0
229,-71.5037427,0,2,-65,0,-65,0,0
229.1,-71.2978908,0,-3,-65,0,-65,0,0
229.2,-71.60645815,0,-2,-65,0,-65,0,0
229.3,-71.7926761,0,-2,-65,0,-65,0,0
229.4,-71.96493148,0,3,-65,0,-65,0,0
229.5,-71.62399854,0,-1,-65,0,-65,0,0
229.6,-71.70816613,0,0,-65,0,-65,0,0
229.7,-71.68590918,0,0,-65,0,-65,0,0
229.8,-71.66503858,0,2,-65,0,-65,0,0
229.9,-71.44545005,0,3,-65,0,-65,0,0
230,-71.14152831,0,-2,-65,0,-65,0,0
230.1,-71.35875885,0,-3,-65,0,-65,0,0
230.2,-71.66054678,0,-3,-65,0,-65,0,0
230.3,-71.94033486,0,-3,-65,0,-65,0,0
230.4,-72.19904721,0,-1,-65,0,-65,0,0
230.5,-72.23768483,0,-2,-65,0,-65,0,0
230.6,-72.37304914,0,2,-65,0,-65,0,0
230.7,-72.09752084,0,-1,-65,0,-65,0,0
230.8,-72.14318866,0,3,-65,0,-65,0,0
230.9,-71.78507779,0,-1,-65,0,-65,0,0
231,-71.85383148,0,-1,-65,0,-65,0,0
231.1,-71.91720783,0,2,-65,0,-65,0,0
231.2,-71.67557223,0,-1,-65,0,-65,0,0
231.3,-71.75166411,0,3,-65,0,-65,0,0
231.4,-71.42190157,0,-2,-65,0,-65,0,0
231.5,-71.61587877,0,-1,-65,0,-65,0,0
231.6,-71.69562091,0,1,-65,0,-65,0,0
231.7,-71.56928015,0,2,-65,0,-65,0,0
231.8,-71.35193324,0,-3,-65,0,-65,0,0
231.9,-71.6499394,0,2,-65,0,-65,0,0
232,-71.42624803,0,-2,-65,0,-65,0,0
232.1,-71.61850117,0,2,-65,0,-65,0,0
232.2,-71.39664099,0,-3,-65,0,-65,0,0
232.3,-71.69054087,0,0,-65,0,-65,0,0
232.4,-71.66293884,0,-2,-65,0,-65,0,0
232.5,-71.83712615,0,2,-65,0,-65,0,0
232.6,-71.59818001,0,2,-65,0,-65,0,0
232.7,-71.37662056,0,-3,-65,0,-65,0,0
232.8,-71.6707669,0,1,-65,0,-65,0,0
232.9,-71.54344347,0,3,-65,0,-65,0,0
233,-71.22516651,0,3,-65,0,-65,0,0
233.1,-70.92929418,0,-2,-65,0,-65,0,0
233.2,-71.15351951,0,-3,-65,0,-65,0,0
233.3,-71.46221024,0,3,-65,0,-65,0,0
233.4,-71.14892477,0,-2,-65,0,-65,0,0
233.5,-71.3574966,0,1,-65,0,-65,0,0
233.6,-71.25124317,0,0,-65,0,-65,0,0
233.7,-71.25225851,0,-3,-65,0,-65,0,0
233.8,-71.55298797,0,2,-65,0,-65,0,0
233.9,-71.33207279,0,3,-65,0,-65,0,0
234,-71.02674482,0,0,-65,0,-65,0,0
234.1,-71.04241293,0,-3,-65,0,-65,0,0
234.2,-71.3568066,0,0,-65,0,-65,0,0
234.3,-71.3491026,0,-1,-65,0,-65,0,0
234.4,-71.44172813,0,3,-65,0,-65,0,0
234.5,-71.12754275,0,0,-65,0,-65,0,0
234.6,-71.13523103,0,-1,-65,0,-65,0,0
234.7,-71.24218217,0,3,-65,0,-65,0,0
234.8,-70.94148904,0,-1,-65,0,-65,0,0
234.9,-71.06126629,0,0,-65,0,-65,0,0
235,-71.07269528,0,-2,-65,0,-65,0,0
235.1,-71.28313885,0,0,-65,0,-65,0,0
235.2,-71.27876258,0,2,-65,0,-65,0,0
235.3,-71.07448419,0,0,-65,0,-65,0,0
235.4,-71.08418442,0,2,-65,0,-65,0,0
235.5,-70.89301793,0,-3,-65,0,-65,0,0
235.6,-71.21464044,0,-3,-65,0,-65,0,0
235.7,-71.51404874,0,3,-65,0,-65,0,0
235.8,-71.19200764,0,-2,-65,0,-65,0,0
235.9,-71.39257123,0,3,-65,0,-65,0,0
236,-71.07881627,0,-1,-65,0,-65,0,0
236.1,-71.18678999,0,0,-65,0,-65,0,0
236.2,-71.18710459,0,3,-65,0,-65,0,0
236.3,-70.88719553,0,2,-65,0,-65,0,0
236.4,-70.70758003,0,2,-65,0,-65,0,0
236.5,-70.53970541,0,3,-65,0,-65,0,0
236.6,-70.28256606,0,-1,-65,0,-65,0,0
236.7,-70.44153671,0,0,-65,0,-65,0,0
236.8,-70.49033852,0,0,-65,0,-65,0,0
236.9,-70.53585856,0,1,-65,0,-65,0,0
237,-70.4782873,0,1,-65,0,-65,0,0
237.1,-70.42423328,0,-1,-65,0,-65,0,0
237.2,-70.57344955,0,-2,-65,0,-65,0,0
237.3,-70.81294364,0,3,-65,0,-65,0,0
237.4,-70.53655701,0,2,-65,0,-65,0,0
237.5,-70.37807398,0,1,-65,0,-65,0,0
237.6,-70.32951489,0,-3,-65,0,-65,0,0
237.7,-70.68384422,0,2,-65,0,-65,0,0
237.8,-70.51530112,0,-3,-65,0,-65,0,0
237.9,-70.8575097,0,-2,-65,0,-65,0,0
238,-71.07712394,0,-1,-65,0,-65,0,0
238.1,-71.18167073,0,-1,-65,0,-65,0,0
238.2,-71.27880522,0,1,-65,0,-65,0,0
238.3,-71.16895727,0,3,-65,0,-65,0,0
238.4,-70.86658211,0,1,-65,0,-65,0,0
238.5,-70.78463033,0,3,-65,0,-65,0,0
238.6,-70.50795946,0,1,-65,0,-65,0,0
238.7,-70.44915327,0,2,-65,0,-65,0,0
238.8,-70.29393721,0,2,-65,0,-65,0,0
238.9,-70.14833864,0,-2,-65,0,-65,0,0
239,-70.41158286,0,-3,-65,0,-65,0,0
239.1,-70.75828192,0,0,-65,0,-65,0,0
239.2,-70.78238219,0,0,-65,0,-65,0,0
239.3,-70.80471284,0,2,-65,0,-65,0,0
239.4,-70.62538625,0,-3,-65,0,-65,0,0
239.5,-70.95767696,0,1,-65,0,-65,0,0
239.6,-70.86774503,0,0,-65,0,-65,0,0
239.7,-70.88368856,0,-2,-65,0,-65,0,0
239.8,-71.09838639,0,1,-65,0,-65,0,0
239.9,-70.99831454,0,-3,-65,0,-65,0,0
240,-71.30490504,0,-2,-65,0,-65,0,0
240.1,-71.49008238,0,0,-65,0,-65,0,0
240.2,-71.46187864,0,-1,-65,0,-65,0,0
240.3,-71.53550151,0,1,-65,0,-65,0,0
240.4,-71.40362311,0,-2,-65,0,-65,0,0
240.5,-71.58101234,0,-2,-65,0,-65,0,0
240.6,-71.74543823,0,0,-65,0,-65,0,0
240.7,-71.69760236,0,2,-65,0,-65,0,0
240.8,-71.45308939,0,3,-65,0,-65,0,0
240.9,-71.12613287,0,-1,-65,0,-65,0,0
241,-71.22198452,0,-1,-65,0,-65,0,0
241.1,-71.31099893,0,-1,-65,0,-65,0,0
241.2,-71.39358153,0,0,-65,0,-65,0,0
241.3,-71.37012379,0,2,-65,0,-65,0,0
241.4,-71.14814218,0,-1,-65,0,-65,0,0
241.5,-71.2415341,0,-2,-65,0,-65,0,0
241.6,-71.42824504,0,2,-65,0,-65,0,0
241.7,-71.20156755,0,-2,-65,0,-65,0,0
241.8,-71.39069276,0,-3,-65,0,-65,0,0
241.9,-71.6663198,0,3,-65,0,-65,0,0
242,-71.32183858,0,0,-65,0,-65,0,0
242.1,-71.3019576,0,-3,-65,0,-65,0,0
242.2,-71.58329322,0,-1,-65,0,-65,0,0
242.3,-71.64430601,0,3,-65,0,-65,0,0
242.4,-71.30067249,0,1,-65,0,-65,0,0
242.5,-71.18152124,0,-1,-65,0,-65,0,0
242.6,-71.27052352,0,-3,-65,0,-65,0,0
242.7,-71.55313094,0,1,-65,0,-65,0,0
242.8,-71.41539726,0,-1,-65,0,-65,0,0
242.9,-71.48737624,0,-3,-65,0,-65,0,0
243,-71.75401139,0,-2,-65,0,-65,0,0
243.1,-71.90099176,0,0,-65,0,-65,0,0
243.2,-71.83679935,0,3,-65,0,-65,0,0
243.3,-71.47721612,0,3,-65,0,-65,0,0
243.4,-71.14378721,0,-1,-65,0,-65,0,0
243.5,-71.2336861,0,2,-65,0,-65,0,0
243.6,-71.01715925,0,1,-65,0,-65,0,0
243.7,-70.91540564,0,-1,-65,0,-65,0,0
243.8,-71.02038039,0,3,-65,0,-65,0,0
243.9,-70.71807649,0,3,-65,0,-65,0,0
244,-70.43585811,0,-3,-65,0,-65,0,0
244.1,-70.77173219,0,-3,-65,0,-65,0,0
244.2,-71.08567499,0,-2,-65,0,-65,0,0
244.3,-71.27828005,0,0,-65,0,-65,0,0
244.4,-71.25733153,0,-2,-65,0,-65,0,0
244.5,-71.43767752,0,-3,-65,0,-65,0,0
244.6,-71.70507689,0,3,-65,0,-65,0,0
244.7,-71.35287876,0,-1,-65,0,-65,0,0
244.8,-71.42594295,0,0,-65,0,-65,0,0
244.9,-71.39363101,0,0,-65,0,-65,0,0
245,-71.36344371,0,-1,-65,0,-65,0,0
245.1,-71.43522362,0,3,-65,0,-65,0,0
245.2,-71.10171373,0,-1,-65,0,-65,0,0
245.3,-71.19143306,0,-3,-65,0,-65,0,0
245.4,-71.47477726,0,1,-65,0,-65,0,0
245.5,-71.33791897,0,0,-65,0,-65,0,0
245.6,-71.31063778,0,-3,-65,0,-65,0,0
245.7,-71.58510974,0,3,-65,0,-65,0,0
245.8,-71.23975082,0,-3,-65,0,-65,0,0
245.9,-71.5188466,0,-2,-65,0,-65,0,0
246,-71.67793698,0,3,-65,0,-65,0,0
246.1,-71.32526161,0,1,-65,0,-65,0,0
246.2,-71.19781184,0,-1,-65,0,-65,0,0
246.3,-71.27912922,0,-2,-65,0,-65,0,0
246.4,-71.45459288,0,0,-65,0,-65,0,0
246.5,-71.41743434,0,-1,-65,0,-65,0,0
